unix_timestamp,esc_data
1790227994.0425916,-9,4,4,1,2660,17714,3674,10265,232470,232471,232473,232474,0,0,0,0
1790227994.0842235,-13,6,4,-9,2462,17892,3859,10127,232500,232501,232503,232504,0,0,0,0
1790227994.158246,-8,8,-1,1,2316,18035,4027,10004,232530,232531,232533,232534,0,0,0,0
1790227994.1716642,-6,-2,3,-2,2211,18087,4155,10002,232560,232561,232563,232564,0,0,0,0
1790227994.2510126,-11,-23,12,44,1984,17645,4375,10626,232590,232591,232593,232594,0,0,0,0
1790227994.3659565,-17,-14,14,16,1311,17056,4988,11685,232650,232651,232653,232654,0,0,0,0
1790227994.408864,-13,-12,10,10,978,16710,5380,11985,232680,232681,232683,232684,0,0,0,0
1790227994.445693,-16,-15,21,16,583,16322,5813,12390,232710,232711,232713,232714,0,0,0,0
1790227994.4846687,-18,-19,18,12,32729,15884,6305,12777,232740,232741,232743,232744,0,0,0,0
1790227994.551014,-13,-10,9,14,32266,15462,6777,13212,232770,232771,232773,232774,0,0,0,0
1790227994.6677568,-24,-17,12,18,30990,14328,8048,14379,232860,232861,232863,232864,0,0,0,0
1790227994.7090418,-18,-10,16,15,30432,13869,8549,14905,232890,232891,232893,232894,0,0,0,0
1790227994.7754877,-9,-15,16,6,30093,13537,8942,15286,232920,232921,232923,232924,0,0,0,0
1790227994.8610356,-8,-13,1,1,29821,13266,9117,15449,232950,232951,232953,232954,0,0,0,0
1790227994.9125164,0,4,7,-4,29575,13178,9555,15675,233010,233011,233013,233014,0,0,0,0
1790227995.0101826,-7,2,4,-6,29478,13229,9638,15581,233040,233041,233043,233044,0,0,0,0
1790227995.0366967,-2,1,5,-1,29371,13270,9714,15494,233070,233071,233073,233074,0,0,0,0
1790227995.1011455,-1,2,4,-10,29280,13298,9772,15415,233100,233101,233103,233104,0,0,0,0
1790227995.1440046,-3,0,-2,-2,29218,13333,9824,15355,233130,233131,233133,233134,0,0,0,0
1790227995.191773,-4,-2,0,-1,29173,13350,9859,15311,233160,233161,233163,233164,0,0,0,0
1790227995.2471676,-2,0,-3,-5,29143,13360,9879,15289,233190,233191,233193,233194,0,0,0,0
1790227995.276764,-2,-3,-3,3,29136,13366,9885,15283,233220,233221,233223,233224,0,0,0,0
1790227995.4031322,-6,-8,12,16,28995,13184,10066,15429,233280,233281,233283,233284,0,0,0,0
1790227995.4369657,-27,-18,21,19,28529,12783,10525,15955,233310,233311,233313,233314,0,0,0,0
1790227995.520089,-16,-27,10,17,27884,12229,11030,16481,233340,233341,233343,233344,0,0,0,0
1790227995.5276303,-8,-26,12,19,27506,11704,11438,17038,233370,233371,233373,233374,0,0,0,0
1790227995.5906572,-10,-12,6,7,27268,11456,11664,17298,233400,233401,233403,233404,0,0,0,0
1790227995.6595688,-14,-10,19,11,26946,11228,11893,17448,233430,233431,233433,233434,0,0,0,0
1790227995.6953537,-26,-24,31,15,26538,10862,12465,17873,233460,233461,233463,233464,0,0,0,0
1790227995.767482,-22,-12,26,19,25915,10303,12983,18389,233490,233491,233493,233494,0,0,0,0
1790227995.8161933,-9,-24,13,23,25550,9768,13427,18945,233520,233521,233523,233524,0,0,0,0
1790227995.8719325,-8,-12,5,7,25335,9351,13640,19335,233550,233551,233553,233554,0,0,0,0
1790227995.8956227,-11,-11,6,6,25010,9141,13860,19500,233580,233581,233583,233584,0,0,0,0
1790227995.9489038,-15,-18,7,13,24575,8882,14195,19759,233610,233611,233613,233614,0,0,0,0
1790227996.0183809,-8,-7,15,21,24287,8570,14619,20255,233640,233641,233643,233644,0,0,0,0
1790227996.0498593,-10,-10,4,7,24114,8291,14866,20648,233670,233671,233673,233674,0,0,0,0
1790227996.1195366,1,8,4,1,23962,8076,14989,20782,233730,233731,233733,233734,0,0,0,0
1790227996.146556,-2,0,4,-1,23954,8086,15002,20774,233760,233761,233763,233764,0,0,0,0
1790227996.2313862,-2,2,-3,1,23938,8105,15015,20755,233790,233791,233793,233794,0,0,0,0
1790227996.2497175,-3,3,6,-2,23921,8121,15031,20738,233820,233821,233823,233824,0,0,0,0
1790227996.3313377,1,2,-4,3,23907,8135,15045,20725,233850,233851,233853,233854,0,0,0,0
1790227996.3572962,-4,-6,-2,-1,23897,8144,15053,20717,233880,233881,233883,233884,0,0,0,0
